../Test/BildeKrarup/Dq/3/D3.9.opt,24304, 24809, 0.002611, 25157, 0.022186, 24775, 0.018854, 25564, 0.005367,24775, 0.005328
../Test/BildeKrarup/Dq/4/D4.1.opt,27412, 27871, 0.002304, 30987, 0.022491, 27431, 0.021155, 30987, 0.004688,27431, 0.005079
../Test/BildeKrarup/Dq/4/D4.10.opt,25261, 25261, 0.002426, 27884, 0.021538, 25261, 0.019574, 27884, 0.004565,25261, 0.003644
../Test/BildeKrarup/Dq/4/D4.2.opt,26652, 26652, 0.002203, 28722, 0.022785, 26850, 0.01811, 28722, 0.004332,27150, 0.005155
../Test/BildeKrarup/Dq/4/D4.3.opt,27091, 27091, 0.002099, 30661, 0.020898, 27313, 0.020055, 30661, 0.004679,27313, 0.00494
../Test/BildeKrarup/Dq/4/D4.4.opt,28150, 28320, 0.002208, 31658, 0.021571, 28419, 0.019539, 31658, 0.004627,28678, 0.005041
../Test/BildeKrarup/Dq/4/D4.5.opt,26014, 26014, 0.002288, 28497, 0.023112, 26014, 0.020839, 29236, 0.004244,26014, 0.004584
../Test/BildeKrarup/Dq/4/D4.6.opt,26576, 26590, 0.002405, 27898, 0.024779, 27446, 0.019272, 27898, 0.004365,27446, 0.005187
../Test/BildeKrarup/Dq/4/D4.7.opt,25724, 25724, 0.00221, 28939, 0.022, 25724, 0.019528, 28794, 0.004249,26292, 0.004429
../Test/BildeKrarup/Dq/4/D4.8.opt,27658, 27889, 0.002333, 30773, 0.023271, 27700, 0.01762, 30196, 0.004092,27700, 0.004937
../Test/BildeKrarup/Dq/4/D4.9.opt,26151, 26660, 0.002067, 28747, 0.018162, 26660, 0.02088, 28747, 0.00402,26660, 0.004672
../Test/BildeKrarup/Dq/5/D5.1.opt,30338, 30338, 0.001942, 31842, 0.018553, 30829, 0.018433, 31842, 0.004363,30829, 0.004727
../Test/BildeKrarup/Dq/5/D5.10.opt,29233, 29233, 0.001422, 29233, 0.021769, 29233, 0.021774, 29233, 0.003712,29233, 0.00408
../Test/BildeKrarup/Dq/5/D5.2.opt,30428, 31383, 0.002089, 32643, 0.019221, 30428, 0.018223, 32643, 0.003973,32354, 0.004939
../Test/BildeKrarup/Dq/5/D5.3.opt,30082, 30382, 0.002504, 31413, 0.024247, 30101, 0.015015, 31413, 0.00427,30101, 0.004702
../Test/BildeKrarup/Dq/5/D5.4.opt,29505, 29879, 0.002131, 31379, 0.020013, 29879, 0.019858, 31379, 0.004306,30032, 0.004434
../Test/BildeKrarup/Dq/5/D5.5.opt,30518, 30823, 0.002449, 32978, 0.023778, 30736, 0.017806, 32978, 0.004261,30736, 0.004515
../Test/BildeKrarup/Dq/5/D5.6.opt,27784, 27784, 0.001711, 27784, 0.023708, 28497, 0.021328, 27784, 0.004026,28497, 0.003923
../Test/BildeKrarup/Dq/5/D5.7.opt,30674, 30674, 0.002117, 32205, 0.020558, 30674, 0.018112, 32205, 0.004185,30674, 0.004889
../Test/BildeKrarup/Dq/5/D5.8.opt,29708, 29708, 0.001542, 29708, 0.02391, 29708, 0.018903, 29708, 0.003855,30381, 0.004549
../Test/BildeKrarup/Dq/5/D5.9.opt,30147, 30168, 0.002157, 30565, 0.026859, 30220, 0.017642, 32380, 0.003351,31993, 0.005078
../Test/BildeKrarup/Dq/6/D6.1.opt,31823, 31823, 0.001569, 32187, 0.025627, 32187, 0.024296, 32187, 0.003666,32187, 0.004363
../Test/BildeKrarup/Dq/6/D6.10.opt,34466, 34466, 0.002215, 35455, 0.022316, 34466, 0.018572, 35455, 0.004371,34466, 0.004248
../Test/BildeKrarup/Dq/6/D6.2.opt,33520, 33520, 0.001572, 33520, 0.026326, 33757, 0.021619, 33520, 0.004057,33757, 0.00417
../Test/BildeKrarup/Dq/6/D6.3.opt,32119, 32297, 0.002144, 33162, 0.023229, 32491, 0.019405, 33162, 0.004177,32491, 0.005085
../Test/BildeKrarup/Dq/6/D6.4.opt,32896, 33281, 0.002023, 33665, 0.025037, 33761, 0.020135, 33665, 0.003431,33761, 0.004084
../Test/BildeKrarup/Dq/6/D6.5.opt,32999, 33828, 0.002122, 34237, 0.023408, 32999, 0.017529, 34237, 0.004154,32999, 0.003871
../Test/BildeKrarup/Dq/6/D6.6.opt,33084, 33502, 0.002173, 34066, 0.02388, 34066, 0.02265, 40581, 0.004187,34454, 0.004728
../Test/BildeKrarup/Dq/6/D6.7.opt,32222, 33175, 0.00214, 34015, 0.024573, 32506, 0.020271, 34015, 0.003793,35459, 0.004872
../Test/BildeKrarup/Dq/6/D6.8.opt,33449, 33481, 0.001614, 33481, 0.026506, 33481, 0.020604, 33481, 0.003674,33481, 0.004647
../Test/BildeKrarup/Dq/6/D6.9.opt,32876, 33086, 0.002094, 33242, 0.022728, 33152, 0.020847, 33242, 0.004509,33152, 0.004718
../Test/BildeKrarup/Dq/7/D7.1.opt,34183, 34183, 0.001636, 34183, 0.025247, 34549, 0.021437, 34183, 0.003531,36295, 0.004826
../Test/BildeKrarup/Dq/7/D7.10.opt,34227, 34227, 0.001852, 34227, 0.027266, 36000, 0.022783, 38763, 0.00438,36277, 0.005162
../Test/BildeKrarup/Dq/7/D7.2.opt,35534, 35534, 0.001533, 42383, 0.029036, 36147, 0.023785, 42383, 0.004151,36147, 0.004463
../Test/BildeKrarup/Dq/7/D7.3.opt,34937, 34937, 0.001754, 39812, 0.026311, 35382, 0.022731, 39812, 0.003431,35382, 0.004133
../Test/BildeKrarup/Dq/7/D7.4.opt,36580, 36580, 0.00176, 43496, 0.026019, 36580, 0.022127, 43496, 0.003681,36580, 0.004518
../Test/BildeKrarup/Dq/7/D7.5.opt,32942, 32942, 0.001772, 39058, 0.031037, 33040, 0.022075, 39058, 0.003802,33040, 0.00432
../Test/BildeKrarup/Dq/7/D7.6.opt,36235, 36235, 0.001685, 41042, 0.026348, 36834, 0.023371, 41042, 0.004109,36834, 0.004644
../Test/BildeKrarup/Dq/7/D7.7.opt,35007, 35007, 0.001627, 39764, 0.029457, 35308, 0.026259, 39764, 0.003643,35308, 0.004458
../Test/BildeKrarup/Dq/7/D7.8.opt,33132, 33132, 0.001817, 38306, 0.029366, 34193, 0.027441, 38306, 0.003411,34193, 0.004274
../Test/BildeKrarup/Dq/7/D7.9.opt,34966, 35493, 0.001662, 42403, 0.029819, 35821, 0.021211, 42403, 0.003939,35821, 0.00486
../Test/BildeKrarup/Dq/8/D8.1.opt,36710, 36941, 0.001608, 42219, 0.030056, 36941, 0.021178, 42219, 0.003674,36941, 0.004134
../Test/BildeKrarup/Dq/8/D8.10.opt,37043, 38679, 0.00181, 43540, 0.030373, 38472, 0.019687, 43540, 0.003337,38472, 0.004239
../Test/BildeKrarup/Dq/8/D8.2.opt,37050, 37050, 0.001716, 42989, 0.029877, 37050, 0.01898, 42989, 0.003481,37050, 0.003935
../Test/BildeKrarup/Dq/8/D8.3.opt,37384, 38004, 0.001806, 42853, 0.027953, 38211, 0.021983, 42853, 0.003201,38536, 0.00443
../Test/BildeKrarup/Dq/8/D8.4.opt,36968, 37453, 0.001662, 41439, 0.028469, 37453, 0.025363, 41439, 0.003238,37453, 0.004244
../Test/BildeKrarup/Dq/8/D8.5.opt,38294, 40001, 0.001837, 46272, 0.029409, 38294, 0.01963, 46272, 0.004057,38294, 0.004477
../Test/BildeKrarup/Dq/8/D8.6.opt,37606, 38265, 0.001653, 44110, 0.027885, 37606, 0.02381, 44110, 0.004099,37606, 0.004506
../Test/BildeKrarup/Dq/8/D8.7.opt,37361, 37920, 0.001595, 42980, 0.029905, 37861, 0.023003, 42980, 0.003298,37861, 0.004399
../Test/BildeKrarup/Dq/8/D8.8.opt,36208, 36208, 0.001741, 41284, 0.026443, 36208, 0.02088, 41284, 0.003155,36208, 0.00467
../Test/BildeKrarup/Dq/8/D8.9.opt,37446, 37446, 0.001582, 43051, 0.02787, 39887, 0.022065, 43051, 0.003251,39887, 0.005058
../Test/BildeKrarup/Dq/9/D9.1.opt,40917, 40917, 0.001886, 45777, 0.03071, 40917, 0.021786, 45777, 0.003411,45636, 0.004407
../Test/BildeKrarup/Dq/9/D9.10.opt,39310, 40048, 0.001776, 44120, 0.026707, 39310, 0.020498, 44120, 0.003458,39310, 0.004229
../Test/BildeKrarup/Dq/9/D9.2.opt,38258, 38258, 0.001628, 41909, 0.028434, 38258, 0.024523, 41909, 0.003156,38258, 0.004274
../Test/BildeKrarup/Dq/9/D9.3.opt,39293, 39293, 0.001549, 44314, 0.02684, 39704, 0.021004, 44314, 0.003435,39704, 0.004544
../Test/BildeKrarup/Dq/9/D9.4.opt,39939, 40462, 0.001577, 43236, 0.027313, 39939, 0.021412, 43236, 0.003276,39939, 0.00415
../Test/BildeKrarup/Dq/9/D9.5.opt,39360, 39360, 0.001529, 41410, 0.026758, 39602, 0.025782, 41410, 0.003234,39602, 0.004457
../Test/BildeKrarup/Dq/9/D9.6.opt,39457, 40271, 0.001716, 45600, 0.029279, 39457, 0.023329, 45600, 0.003389,39457, 0.004157
../Test/BildeKrarup/Dq/9/D9.7.opt,38540, 40059, 0.001728, 44703, 0.029065, 38540, 0.022438, 44703, 0.003304,38540, 0.004263
../Test/BildeKrarup/Dq/9/D9.8.opt,40725, 40923, 0.001824, 45286, 0.029711, 40725, 0.020487, 45286, 0.0032,40773, 0.004345
../Test/BildeKrarup/Dq/9/D9.9.opt,38191, 38191, 0.001789, 43724, 0.026949, 40786, 0.021131, 50915, 0.003907,40786, 0.004562
../Test/BildeKrarup/Eq/10/E10.1.opt,46832, 47462, 0.005592, 54859, 0.101959, 47462, 0.077412, 54859, 0.00903,47462, 0.010729
../Test/BildeKrarup/Eq/10/E10.10.opt,47449, 47519, 0.005778, 55026, 0.103465, 48146, 0.066388, 55026, 0.008505,48146, 0.010008
